UID,Response ID,Time Started,Date Submitted,Status,Your birth YEAR (Ex. 1988),Your AVANCE site: ,Sonoma Sites,"P-C Interactions, ECLS-B...9",...10,"P-C Interactions, ECLS-B...11",...12,"P-C Interactions, ECLS-B...13",...14,"P-C Interactions, ECLS-B...15",...16,"P-C Interactions, HOME...17",...18,"P-C Interactions, HOME...19",...20,ECLSB_ALL,Parental Stress_PSOC #1,...23,Parental Stress_PSOC #2,...25,Parental Stress_PSOC #3,...27,Parental Stress_PSOC #5,...29,Parental Stress_PSOC #8,...31,Parental Stress_PSOC #10,...33,Parental Stress_PSOC #13,...35,Parental Stress_PSOC #15,...37,Parental Stress_PSOC #16,...39,Parental Stress_PSOC #17,...41,PSOC_ALL,"P-C Interactions, FIQ SBI1",...44,"P-C Interactions, FIQ SBI2",...46,"P-C Interactions, FIQ SBI3",...48,"P-C Interactions, FIQ SBI4",...50,FIQSB_ALL,"P-C Interactions, FIQ HBI1",...53,"P-C Interactions, FIQ HBI2",...55,"P-C Interactions, FIQ HBI3",...57,"P-C Interactions, FIQ HBI4",...59,"P-C Interactions, FIQ HBI5",...61,"P-C Interactions, FIQ HBI6",...63,"P-C Interactions, FIQ HBI8",...65,"P-C Interactions, FIQ HBI9",...67,"P-C Interactions, FIQ HBI10",...69,"P-C Interactions, FIQ HBI11",...71,"P-C Interactions, FIQ HBI12",...73,"P-C Interactions, FIQ HBI13",...75,FIQHB_ALL,"P-C Interactions, FIQ HSC3",...78,"P-C Interactions, FIQ HSC4",...80,"P-C Interactions, FIQ HSC5",...82,"P-C Interactions, FIQ HSC6",...84,"P-C Interactions, FIQ HSC7",...86,FIQHSC_ALL,Efficacy FES1,...89,Efficacy FES3,...91,Efficacy FES4,...93,Efficacy FES6,...95,FESFAM_ALL,Efficacy FES7,...98,Efficacy FES9,...100,Efficacy FES10,...102,Efficacy FES11,...104,Efficacy FES14,...106,FESADV_ALL,Belonging SCS1,...109,Belonging SCS2,...111,Belonging SCS3,...113,Belonging SCS4,...115,Belonging SCS5,...117,Belonging SCS6,...119,Belonging SCS7,...121,Belonging SCS10,...123,Belonging SCS11,...125,SCS_ALL,Kinder Readiness SPEAK1,...128,Kinder Readiness SPEAK2,...130,Kinder Readiness SPEAK3,...132,Kinder Readiness SPEAK4,...134,Kinder Readiness SPEAK5,...136,Kinder Readiness SPEAK6 - REVERSE,...138,Kinder Readiness SPEAK7 - REVERSE,...140,Kinder Readiness SPEAK9,...142,Kinder Readiness SPEAK10,...144,Kinder Readiness SPEAK11,...146,Kinder Readiness SPEAK12,...148,Kinder Readiness SPEAK13,...150,Kinder Readiness SPEAK13 - REVERSE,...152,Kinder Readiness SPEAK14,...154,Kinder Readiness SPEAK15,...156,SPEAK_ALL
A8167,122,2021-04-16T12:39:43Z,2021-04-16T12:55:09Z,Complete,1981,Sonoma,McDowell,3 to 6 times a week,3,1 to 2 times a week,2,Every day,4,3 to 6 times a week,3,Parents should <strong>always</strong> spend time teaching their children,NA,Sometimes,3,15,Somewhat Agree,4,Agree,2,Disagree,5,Disagree,5,Somewhat Disagree,4,Somewhat Agree,4,Somewhat Agree,4,Somewhat Agree,4,Strongly Disagree,1,Strongly Agree,6,39,N/A,0,Often,3,N/A,0,Always,4,7,Always,4,Often,3,Often,3,Often,3,Often,3,Rarely,1,Often,3,Often,3,Always,4,Rarely,1,Always,4,Sometimes,2,34,N/A,0,Always,4,Rarely,1,Rarely,1,Always,4,10,Often,4,Always,5,Always,5,Sometimes,3,17,Often,4,Sometimes,3,Sometimes,3,Always,5,Always,5,20,Agree,2,Strongly Agree,1,Slightly Agree,3,Strongly Disagree,6,Slightly Agree,3,Strongly Agree,1,Agree,5,Slightly Agree,4,Strongly Agree,6,31,"As a baby, 6 to 12 months",4,"As an infant, 0 to 6 months",5,"As an infant, 0 to 6 months",5,Strongly Agree,0,Strongly Disagree,4,Strongly Disagree,0,Strongly Agree,4,Strongly Agree,0,Strongly Disagree,4,Strongly Disagree,4,Strongly Agree,0,Strongly Disagree,4,Strongly Disagree,4,Neutral,2,Disagree,3,43
A4418,123,2021-04-16T12:57:09Z,2021-04-16T13:10:25Z,Complete,1988,Sonoma,McDowell,Every day,4,Not at all,1,1 to 2 times a week,2,Every day,4,Parents should <strong>always</strong> spend time teaching their children,NA,Always,5,16,Somewhat Agree,4,Disagree,5,Disagree,5,Disagree,5,Disagree,5,Disagree,2,Disagree,2,Somewhat Agree,4,Disagree,2,Agree,5,39,N/A,0,N/A,0,N/A,0,N/A,0,0,Always,4,Sometimes,2,Sometimes,2,Always,4,Always,4,Always,4,Sometimes,2,NA,NA,Often,3,Rarely,1,Often,3,N/A,0,29,N/A,0,Rarely,1,Rarely,1,Rarely,1,Rarely,1,4,Sometimes,3,Always,5,Sometimes,3,Sometimes,3,14,Often,4,Sometimes,3,Sometimes,3,Always,5,Always,5,20,Disagree,5,Disagree,5,Disagree,5,Disagree,5,Disagree,5,Disagree,5,Disagree,2,Agree,5,Disagree,2,39,"As a baby, 6 to 12 months",4,"As an infant, 0 to 6 months",5,"As a baby, 6 to 12 months",4,Disagree,3,Disagree,3,Disagree,1,Disagree,1,Disagree,3,Agree,1,Disagree,3,Disagree,3,Disagree,3,Disagree,3,Disagree,3,Disagree,3,43
A6554,124,2021-04-16T13:11:05Z,2021-04-16T13:25:27Z,Complete,1980,Sonoma,McDowell,3 to 6 times a week,3,3 to 6 times a week,3,1 to 2 times a week,2,1 to 2 times a week,2,Parents should <strong>always</strong> spend time teaching their children,NA,Always,5,15,Strongly Agree,6,Somewhat Agree,3,Agree,2,Disagree,5,Agree,2,Agree,5,Agree,5,Agree,5,Somewhat Agree,4,Strongly Agree,6,43,Sometimes,2,Often,3,Always,4,Often,3,12,Sometimes,2,Always,4,Often,3,Often,3,Always,4,Rarely,1,Always,4,Always,4,Sometimes,2,Always,4,Rarely,1,Often,3,35,Always,4,Always,4,Always,4,Always,4,Sometimes,2,18,Always,5,Sometimes,3,Always,5,Often,4,17,Often,4,Always,5,Always,5,Always,5,Often,4,23,Slightly Agree,3,Disagree,5,Disagree,5,Disagree,5,Agree,2,Disagree,5,Agree,5,Disagree,2,Slightly Disagree,3,35,"As an infant, 0 to 6 months",5,"As a toddler, 1 to 3 years",3,"As a baby, 6 to 12 months",4,Disagree,3,Neutral,2,Disagree,1,Agree,3,Disagree,3,Disagree,3,Disagree,3,Disagree,3,Strongly Agree,0,Disagree,3,Disagree,3,Agree,1,40
A8638,125,2021-04-16T13:26:07Z,2021-04-16T13:38:52Z,Complete,1989,Sonoma,McDowell,3 to 6 times a week,3,1 to 2 times a week,2,Every day,4,Every day,4,Parents should <strong>always</strong> spend time teaching their children,NA,Sometimes,3,16,Agree,5,Somewhat Agree,3,Disagree,5,Disagree,5,Agree,2,Somewhat Agree,4,Somewhat Disagree,3,Agree,5,Disagree,2,Somewhat Agree,4,38,Rarely,1,Rarely,1,N/A,0,Sometimes,2,4,Rarely,1,Rarely,1,Sometimes,2,Sometimes,2,Sometimes,2,Always,4,Sometimes,2,Always,4,Always,4,Sometimes,2,Sometimes,2,Sometimes,2,28,Sometimes,2,Sometimes,2,Rarely,1,Rarely,1,Always,4,10,Sometimes,3,Sometimes,3,Sometimes,3,Sometimes,3,12,Always,5,Always,5,Always,5,Sometimes,3,Never,1,19,Slightly Agree,3,Disagree,5,Disagree,5,Disagree,5,Disagree,5,Disagree,5,Slightly Disagree,3,Slightly Disagree,3,Agree,5,39,"As an infant, 0 to 6 months",5,"As a baby, 6 to 12 months",4,"In preschool, 3 to 5 years",2,Neutral,2,Strongly Disagree,4,Strongly Agree,4,Neutral,2,Neutral,2,Strongly Disagree,4,Agree,1,Neutral,2,Strongly Disagree,4,Strongly Disagree,4,Neutral,2,Agree,1,43
A4769,126,2021-04-24T12:54:01Z,2021-04-24T13:06:38Z,Complete,1982,Sonoma,Via Esperanza I,Every day,4,Every day,4,Every day,4,Not at all,1,Parents should <strong>usually</strong> spend time teaching their children,NA,Sometimes,3,16,Somewhat Disagree,3,Disagree,5,Agree,2,NA,NA,Disagree,5,Somewhat Disagree,3,Agree,5,Disagree,2,Agree,5,Agree,5,35,N/A,0,N/A,0,N/A,0,N/A,0,0,Rarely,1,Rarely,1,Sometimes,2,Sometimes,2,Sometimes,2,Sometimes,2,Rarely,1,Sometimes,2,Always,4,Rarely,1,Sometimes,2,N/A,0,20,N/A,0,Rarely,1,Rarely,1,Rarely,1,Rarely,1,4,Always,5,Always,5,Always,5,Sometimes,3,18,Always,5,Sometimes,3,Always,5,Always,5,Sometimes,3,21,Disagree,5,Disagree,5,Strongly Agree,1,Disagree,5,Disagree,5,Disagree,5,Disagree,2,Agree,5,Agree,5,38,"As a baby, 6 to 12 months",4,"As a baby, 6 to 12 months",4,"As a toddler, 1 to 3 years",3,Agree,1,Disagree,3,Agree,3,Agree,3,Agree,1,Agree,1,Disagree,3,Agree,1,Disagree,3,Agree,1,Agree,1,Agree,1,33
A5789,126,2021-04-24T12:54:01Z,2021-04-24T13:06:38Z,Complete,1982,Sonoma,Via Esperanza I,Every day,4,Every day,4,Every day,4,Not at all,1,Parents should <strong>usually</strong> spend time teaching their children,NA,Sometimes,3,16,Somewhat Disagree,3,Disagree,5,Agree,2,NA,NA,Disagree,5,Somewhat Disagree,3,Agree,5,Disagree,2,Agree,5,Agree,5,35,N/A,0,N/A,0,N/A,0,N/A,0,0,Rarely,1,Rarely,1,Sometimes,2,Sometimes,2,Sometimes,2,Sometimes,2,Rarely,1,Sometimes,2,Always,4,Rarely,1,Sometimes,2,N/A,0,20,N/A,0,Rarely,1,Rarely,1,Rarely,1,Rarely,1,4,Always,5,Always,5,Always,5,Sometimes,3,18,Always,5,Sometimes,3,Always,5,Always,5,Sometimes,3,21,Disagree,5,Disagree,5,Strongly Agree,1,Disagree,5,Disagree,5,Disagree,5,Disagree,2,Agree,5,Agree,5,38,"As a baby, 6 to 12 months",4,"As a baby, 6 to 12 months",4,"As a toddler, 1 to 3 years",3,Agree,1,Disagree,3,Agree,3,Agree,3,Agree,1,Agree,1,Disagree,3,Agree,1,Disagree,3,Agree,1,Agree,1,Agree,1,33
A5177,127,2021-04-24T15:06:01Z,2021-04-24T15:18:19Z,Complete,1989,Sonoma,Via Esperanza 2,1 to 2 times  a week,2,1 to 2 times a week,2,3 to 6 times a week,3,3 to 6 times a week,3,Parents should <strong>always</strong> spend time teaching their children,NA,Always,5,15,Agree,5,Disagree,5,Disagree,5,Disagree,5,Disagree,5,Disagree,2,Disagree,2,Agree,5,Disagree,2,Agree,5,41,N/A,0,N/A,0,N/A,0,N/A,0,0,Always,4,Always,4,Rarely,1,Always,4,Always,4,Sometimes,2,Rarely,1,Always,4,Sometimes,2,Rarely,1,Sometimes,2,Always,4,33,NA,NA,Rarely,1,Rarely,1,Rarely,1,Rarely,1,4,Always,5,Always,5,Always,5,Always,5,20,Always,5,Always,5,Always,5,Always,5,Always,5,25,Strongly Disagree,6,Strongly Disagree,6,Strongly Disagree,6,Strongly Disagree,6,Strongly Disagree,6,Strongly Disagree,6,Strongly Agree,6,Strongly Disagree,1,Strongly Agree,6,49,"As an infant, 0 to 6 months",5,"As an infant, 0 to 6 months",5,"As an infant, 0 to 6 months",5,Strongly Disagree,4,Strongly Disagree,4,Strongly Disagree,0,Strongly Disagree,0,Strongly Disagree,4,Strongly Disagree,4,Disagree,3,Neutral,2,Strongly Disagree,4,Neutral,2,Agree,1,Agree,1,44
A6821,128,2021-04-24T15:30:30Z,2021-04-24T15:37:24Z,Complete,1984,Sonoma,Via Esperanza I,3 to 6 times a week,3,3 to 6 times a week,3,3 to 6 times a week,3,Not at all,1,Parents should <strong>usually</strong> spend time teaching their children,NA,Sometimes,3,13,Agree,5,Somewhat Disagree,4,Disagree,5,Disagree,5,Disagree,5,Agree,5,Strongly Agree,6,Agree,5,Disagree,2,Agree,5,47,N/A,0,N/A,0,N/A,0,N/A,0,0,Rarely,1,Sometimes,2,Often,3,Sometimes,2,Often,3,Often,3,Rarely,1,Always,4,Often,3,Rarely,1,Often,3,N/A,0,26,N/A,0,Rarely,1,Rarely,1,Rarely,1,Rarely,1,4,Always,5,Always,5,Always,5,Always,5,20,Always,5,Always,5,Always,5,Always,5,Always,5,25,Strongly Disagree,6,Disagree,5,Strongly Disagree,6,Strongly Disagree,6,Strongly Disagree,6,Strongly Disagree,6,Agree,5,Agree,5,Agree,5,50,"As an infant, 0 to 6 months",5,"As an infant, 0 to 6 months",5,"As an infant, 0 to 6 months",5,Agree,1,Neutral,2,Neutral,2,Agree,3,Agree,1,Neutral,2,Neutral,2,Agree,1,Disagree,3,Disagree,3,Disagree,3,Agree,1,39
A7325,129,2021-04-24T16:06:39Z,2021-04-24T16:16:15Z,Complete,1982,Sonoma,Via Esperanza I,Every day,4,Every day,4,Every day,4,Not at all,1,Parents should <strong>always</strong> spend time teaching their children,NA,Often,4,17,Disagree,2,Somewhat Agree,3,Disagree,5,Disagree,5,Agree,2,Agree,5,Agree,5,Agree,5,Disagree,2,Somewhat Disagree,3,37,N/A,0,N/A,0,N/A,0,N/A,0,0,Always,4,Always,4,Always,4,NA,NA,Always,4,Sometimes,2,Rarely,1,Always,4,Sometimes,2,Always,4,Always,4,Always,4,37,Always,4,Rarely,1,Rarely,1,Always,4,Rarely,1,11,Often,4,Often,4,Always,5,Always,5,18,Sometimes,3,Always,5,Always,5,Always,5,Often,4,22,Disagree,5,Disagree,5,Slightly Agree,3,Disagree,5,Disagree,5,Disagree,5,Agree,5,Agree,5,Agree,5,43,"As an infant, 0 to 6 months",5,"As a baby, 6 to 12 months",4,"As a baby, 6 to 12 months",4,Neutral,2,Strongly Disagree,4,Agree,3,Strongly Agree,4,Disagree,3,Agree,1,Disagree,3,Disagree,3,Strongly Disagree,4,Strongly Disagree,4,Strongly Disagree,4,Agree,1,49
A7265,130,2021-06-02T15:12:25Z,2021-06-02T15:37:15Z,Complete,1981,Sonoma,McDowell,3 to 6 times a week,3,3 to 6 times a week,3,3 to 6 times a week,3,1 to 2 times a week,2,Parents should <strong>usually</strong> allow their children to learn <strong>on their own</strong>,NA,Always,5,16,Somewhat Agree,4,Somewhat Agree,3,Somewhat Agree,3,Disagree,5,Strongly Agree,1,Agree,5,Strongly Agree,6,Agree,5,Disagree,2,Agree,5,39,N/A,0,N/A,0,N/A,0,N/A,0,0,Often,3,Sometimes,2,Often,3,Sometimes,2,Sometimes,2,Rarely,1,Rarely,1,Often,3,Sometimes,2,Rarely,1,Sometimes,2,N/A,0,22,N/A,0,Rarely,1,Rarely,1,NA,NA,Rarely,1,3,Always,5,Always,5,Always,5,Always,5,20,Always,5,Always,5,Always,5,Sometimes,3,Often,4,22,Disagree,5,Disagree,5,Disagree,5,Disagree,5,Agree,2,Agree,2,Agree,5,Strongly Agree,6,Agree,5,40,"As an infant, 0 to 6 months",5,"As a baby, 6 to 12 months",4,"As a toddler, 1 to 3 years",3,Agree,1,Neutral,2,Disagree,1,Agree,3,Neutral,2,Neutral,2,Disagree,3,Disagree,3,Neutral,2,Neutral,2,Disagree,3,Agree,1,37
A3936,131,2021-07-21T16:52:07Z,2021-07-21T17:18:33Z,Complete,1985,Sonoma,Healdsburg,Every day,4,1 to 2 times a week,2,3 to 6 times a week,3,3 to 6 times a week,3,Parents should <strong>usually</strong> spend time teaching their children,NA,Rarely,2,14,Agree,5,Somewhat Disagree,4,Somewhat Agree,3,Somewhat Agree,3,Agree,2,Somewhat Agree,4,Somewhat Agree,4,Somewhat Agree,4,Somewhat Agree,4,Somewhat Agree,4,37,Rarely,1,Sometimes,2,Sometimes,2,Rarely,1,6,Always,4,Often,3,Often,3,Rarely,1,Sometimes,2,Always,4,Rarely,1,Always,4,Sometimes,2,Always,4,Always,4,Rarely,1,33,Always,4,Sometimes,2,Always,4,Rarely,1,Sometimes,2,13,Sometimes,3,Sometimes,3,Sometimes,3,Sometimes,3,12,Sometimes,3,Always,5,Always,5,Always,5,Sometimes,3,21,Strongly Disagree,6,Agree,2,Disagree,5,Disagree,5,Disagree,5,Disagree,5,Agree,5,Agree,5,Agree,5,43,"As a baby, 6 to 12 months",4,"As a baby, 6 to 12 months",4,"As a baby, 6 to 12 months",4,Agree,1,Disagree,3,Neutral,2,Neutral,2,Neutral,2,Disagree,3,Agree,1,Agree,1,Neutral,2,Neutral,2,Neutral,2,Agree,1,34
